## [iView]
## Converted from:	F:\transfer\MAY23 ADULT RAW DATA\5_3\052313_12-eye_data.idf
## Date:	23.05.2013 22:44:05
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	61618                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	052313_12                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1040-05197-SMU
## Operating System :	5.1
## iView X Version:	2.8.26
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, QUALITY, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	Aux1
106474265479	SMP	1	398.01	547.15	398.01	547.15	0	1637	0	0	1	
106474273795	SMP	1	425.63	515.75	425.63	515.75	0	2091	0	0	1	
106474720774	MSG	1	# Message: elmo_duck.avi
106474724264	SMP	1	380.97	468.50	380.97	468.50	0	2521	0	0	1	
106474732647	SMP	1	362.82	468.62	362.82	468.62	0	2190	0	0	1	
106474740995	SMP	1	375.04	468.92	375.04	468.92	0	2001	0	0	1	
106474749310	SMP	1	366.30	463.15	366.30	463.15	0	3491	0	0	1	
106474757619	SMP	1	379.65	460.31	379.65	460.31	0	1998	0	0	1	
106474766006	SMP	1	770.37	434.48	770.37	434.48	0	1847	0	0	1	
106474774244	SMP	1	771.53	417.25	771.53	417.25	0	2109	0	0	1	
106474783170	SMP	1	367.99	468.75	367.99	468.75	0	2086	0	0	1	
106474791015	SMP	1	382.97	470.43	382.97	470.43	0	1626	0	0	1	
106474799370	SMP	1	387.35	539.15	387.35	539.15	0	1795	0	0	1	
106474807645	SMP	1	393.70	539.36	393.70	539.36	0	1632	0	0	1	
106474816063	SMP	1	411.08	533.49	411.08	533.49	0	2186	0	0	1	
106474824408	SMP	1	469.44	506.82	469.44	506.82	0	1934	0	0	1	
106474832728	SMP	1	462.00	536.67	462.00	536.67	0	2196	0	0	1	
106474841028	SMP	1	446.97	523.03	446.97	523.03	0	1904	0	0	1	
106474849364	SMP	1	392.94	508.64	392.94	508.64	0	2047	0	0	1	
106474857818	SMP	1	400.28	507.24	400.28	507.24	0	1897	0	0	1	
106474866152	SMP	1	363.71	499.49	363.71	499.49	0	1938	0	0	1	
106474874349	SMP	1	403.91	528.08	403.91	528.08	0	2035	0	0	1	
106474882798	SMP	1	390.54	514.75	390.54	514.75	0	1641	0	0	1	
106474891154	SMP	1	394.10	503.59	394.10	503.59	0	2103	0	0	1	
106474899491	SMP	1	384.38	501.31	384.38	501.31	0	2369	0	0	1	
106474907790	SMP	1	383.97	515.60	383.97	515.60	0	1902	0	0	1	
106474916125	SMP	1	380.55	517.91	380.55	517.91	0	1911	0	0	1	
106474924528	SMP	1	386.58	525.11	386.58	525.11	0	2233	0	0	1	
106474932797	SMP	1	392.11	520.13	392.11	520.13	0	2046	0	0	1	
106474941118	SMP	1	392.34	519.32	392.34	519.32	0	1946	0	0	1	
106474949496	SMP	1	393.61	526.24	393.61	526.24	0	1705	0	0	1	
106474957868	SMP	1	394.12	532.67	394.12	532.67	0	2369	0	0	1	
106474966166	SMP	1	398.65	533.07	398.65	533.07	0	1606	0	0	1	
106474974478	SMP	1	399.97	542.82	399.97	542.82	0	2099	0	0	1	
106474982892	SMP	1	403.25	543.46	403.25	543.46	0	2007	0	0	1	
106474991281	SMP	1	413.79	559.73	413.79	559.73	0	1832	0	0	1	
106474999475	SMP	1	402.42	563.51	402.42	563.51	0	1754	0	0	1	
106475007886	SMP	1	404.22	732.54	404.22	732.54	0	3369	0	0	1	
106475024643	SMP	1	384.85	923.06	384.85	923.06	0	2302	0	0	1	
106475032889	SMP	1	389.92	821.93	389.92	821.93	0	1940	0	0	1	
106475041255	SMP	1	374.19	855.94	374.19	855.94	0	2489	0	0	1	
106475057917	SMP	1	396.00	877.02	396.00	877.02	0	2347	0	0	1	
106475066265	SMP	1	403.40	885.83	403.40	885.83	0	1676	0	0	1	
106475074590	SMP	1	413.12	854.84	413.12	854.84	0	1490	0	0	1	
106475082954	SMP	1	388.96	869.68	388.96	869.68	0	2164	0	0	1	
106475091263	SMP	1	378.19	867.10	378.19	867.10	0	2738	0	0	1	
