## [iView]
## Converted from:	F:\transfer\MAY25 RAW DATA\5_1\052513_01-eye_data.idf
## Date:	25.05.2013 19:22:39
## Version:	IDF Converter 3.0.14
## IDF Version:	9
## Sample Rate:	120
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	44664                                                                                                                                                                                                                                                           
## Reversed:	none
## [Run]
## Subject:	052513_01                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	2-point
## Calibration Area:	1680	1050
## Calibration Point 0:	Position(335;210)
## Calibration Point 1:	Position(1343;840)
## [Geometry]
## Stimulus Dimension [mm]:	474	297
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	IVR-X-1140-06110-SMU
## Operating System :	5.1
## iView X Version:	2.7.13
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RIGHT, POR, QUALITY, MSG
## 
Time	Type	Trial	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	Latency	L Validity	R Validity	Pupil Confidence	Aux1
1482253807	SMP	1	0.00	0.00	0.00	0.00	0	1679	0	0	1	
1482262087	SMP	1	0.00	0.00	0.00	0.00	0	2074	0	0	1	
1482270542	SMP	1	0.00	0.00	0.00	0.00	0	1829	0	0	1	
1482278859	SMP	1	0.00	0.00	0.00	0.00	0	1606	0	0	1	
1482287129	SMP	1	0.00	0.00	0.00	0.00	0	1477	0	0	1	
1482295447	SMP	1	0.00	0.00	0.00	0.00	0	1394	0	0	1	
1482303777	SMP	1	0.00	0.00	0.00	0.00	0	1973	0	0	1	
1482312171	SMP	1	0.00	0.00	0.00	0.00	0	1675	0	0	1	
1482320408	SMP	1	0.00	0.00	0.00	0.00	0	1656	0	0	1	
1482328794	SMP	1	0.00	0.00	0.00	0.00	0	2056	0	0	1	
1482337172	SMP	1	0.00	0.00	0.00	0.00	0	1682	0	0	1	
1482345540	SMP	1	0.00	0.00	0.00	0.00	0	1871	0	0	1	
1482353787	SMP	1	0.00	0.00	0.00	0.00	0	1893	0	0	1	
1482362182	SMP	1	0.00	0.00	0.00	0.00	0	1899	0	0	1	
1482370540	SMP	1	0.00	0.00	0.00	0.00	0	1691	0	0	1	
1482378919	SMP	1	0.00	0.00	0.00	0.00	0	1756	0	0	1	
1482387184	SMP	1	0.00	0.00	0.00	0.00	0	1684	0	0	1	
1482395553	SMP	1	0.00	0.00	0.00	0.00	0	1829	0	0	1	
1482403932	SMP	1	0.00	0.00	0.00	0.00	0	1539	0	0	1	
1482412227	SMP	1	0.00	0.00	0.00	0.00	0	1539	0	0	1	
1482420570	SMP	1	0.00	0.00	0.00	0.00	0	1397	0	0	1	
1482428955	SMP	1	0.00	0.00	0.00	0.00	0	1741	0	0	1	
1482437340	SMP	1	0.00	0.00	0.00	0.00	0	1853	0	0	1	
1482445576	SMP	1	0.00	0.00	0.00	0.00	0	1391	0	0	1	
1482453898	SMP	1	0.00	0.00	0.00	0.00	0	1999	0	0	1	
1482462330	SMP	1	0.00	0.00	0.00	0.00	0	1822	0	0	1	
1482470693	SMP	1	0.00	0.00	0.00	0.00	0	1398	0	0	1	
1482478942	SMP	1	0.00	0.00	0.00	0.00	0	1546	0	0	1	
1482487419	SMP	1	0.00	0.00	0.00	0.00	0	1488	0	0	1	
1482495650	SMP	1	0.00	0.00	0.00	0.00	0	1389	0	0	1	
1482504072	SMP	1	0.00	0.00	0.00	0.00	0	1531	0	0	1	
1482512301	SMP	1	0.00	0.00	0.00	0.00	0	1389	0	0	1	
1482520700	SMP	1	0.00	0.00	0.00	0.00	0	1368	0	0	1	
1482529073	SMP	1	0.00	0.00	0.00	0.00	0	1557	0	0	1	
1482537472	SMP	1	0.00	0.00	0.00	0.00	0	1548	0	0	1	
1482545715	SMP	1	0.00	0.00	0.00	0.00	0	1550	0	0	1	
1482554054	SMP	1	0.00	0.00	0.00	0.00	0	2100	0	0	1	
1482562455	SMP	1	0.00	0.00	0.00	0.00	0	1849	0	0	1	
1482570736	SMP	1	0.00	0.00	0.00	0.00	0	1581	0	0	1	
1482579110	SMP	1	0.00	0.00	0.00	0.00	0	1712	0	0	1	
1482587485	SMP	1	0.00	0.00	0.00	0.00	0	1501	0	0	1	
1482595823	SMP	1	0.00	0.00	0.00	0.00	0	1368	0	0	1	
1482604036	SMP	1	0.00	0.00	0.00	0.00	0	1537	0	0	1	
1482612447	SMP	1	0.00	0.00	0.00	0.00	0	1780	0	0	1	
1482620864	SMP	1	0.00	0.00	0.00	0.00	0	1747	0	0	1	
1482629204	SMP	1	0.00	0.00	0.00	0.00	0	1709	0	0	1	
1482637420	SMP	1	0.00	0.00	0.00	0.00	0	1958	0	0	1	
1482645846	SMP	1	0.00	0.00	0.00	0.00	0	1428	0	0	1	
1482654169	SMP	1	0.00	0.00	0.00	0.00	0	2061	0	0	1	
1482662585	SMP	1	0.00	0.00	0.00	0.00	0	1426	0	0	1	
1482670820	SMP	1	0.00	0.00	0.00	0.00	0	1424	0	0	1	
1482679195	SMP	1	0.00	0.00	0.00	0.00	0	1531	0	0	1	
1482687582	SMP	1	0.00	0.00	0.00	0.00	0	1621	0	0	1	
1482695789	SMP	1	0.00	0.00	0.00	0.00	0	1682	0	0	1	
1482704160	SMP	1	0.00	0.00	0.00	0.00	0	2163	0	0	1	
1482712529	SMP	1	0.00	0.00	0.00	0.00	0	1880	0	0	1	
1482720900	SMP	1	0.00	0.00	0.00	0.00	0	1885	0	0	1	
1482729146	SMP	1	0.00	0.00	0.00	0.00	0	2075	0	0	1	
1482737525	SMP	1	0.00	0.00	0.00	0.00	0	1907	0	0	1	
1482745899	SMP	1	0.00	0.00	0.00	0.00	0	1849	0	0	1	
1482754293	SMP	1	0.00	0.00	0.00	0.00	0	2162	0	0	1	
1482762531	SMP	1	0.00	0.00	0.00	0.00	0	1886	0	0	1	
1482770913	SMP	1	0.00	0.00	0.00	0.00	0	1739	0	0	1	
1482779272	SMP	1	0.00	0.00	0.00	0.00	0	1836	0	0	1	
1482787646	SMP	1	0.00	0.00	0.00	0.00	0	1703	0	0	1	
1482795912	SMP	1	0.00	0.00	0.00	0.00	0	1739	0	0	1	
1482804267	SMP	1	0.00	0.00	0.00	0.00	0	1846	0	0	1	
1482812656	SMP	1	0.00	0.00	0.00	0.00	0	1739	0	0	1	
1482820890	SMP	1	0.00	0.00	0.00	0.00	0	1760	0	0	1	
1482829311	SMP	1	0.00	0.00	0.00	0.00	0	2069	0	0	1	
1482837646	SMP	1	0.00	0.00	0.00	0.00	0	1881	0	0	1	
1482846028	SMP	1	0.00	0.00	0.00	0.00	0	1867	0	0	1	
1482854256	SMP	1	0.00	0.00	0.00	0.00	0	2022	0	0	1	
1482862669	SMP	1	0.00	0.00	0.00	0.00	0	1888	0	0	1	
1482871007	SMP	1	0.00	0.00	0.00	0.00	0	1713	0	0	1	
1482879432	SMP	1	0.00	0.00	0.00	0.00	0	1609	0	0	1	
1482887643	SMP	1	0.00	0.00	0.00	0.00	0	1945	0	0	1	
1482896057	SMP	1	0.00	0.00	0.00	0.00	0	1451	0	0	1	
1482904455	SMP	1	0.00	0.00	0.00	0.00	0	2065	0	0	1	
1482912820	SMP	1	0.00	0.00	0.00	0.00	0	1396	0	0	1	
1482921022	SMP	1	0.00	0.00	0.00	0.00	0	1719	0	0	1	
1482929463	SMP	1	0.00	0.00	0.00	0.00	0	2137	0	0	1	
1482937818	SMP	1	0.00	0.00	0.00	0.00	0	2030	0	0	1	
1482946245	SMP	1	0.00	0.00	0.00	0.00	0	1555	0	0	1	
1482954405	SMP	1	0.00	0.00	0.00	0.00	0	1610	0	0	1	
1482962845	SMP	1	0.00	0.00	0.00	0.00	0	1493	0	0	1	
1482971210	SMP	1	0.00	0.00	0.00	0.00	0	1628	0	0	1	
1482979441	SMP	1	0.00	0.00	0.00	0.00	0	1561	0	0	1	
1482987800	SMP	1	0.00	0.00	0.00	0.00	0	1472	0	0	1	
1482996189	SMP	1	0.00	0.00	0.00	0.00	0	1408	0	0	1	
1483004568	SMP	1	0.00	0.00	0.00	0.00	0	1572	0	0	1	
1483012769	SMP	1	0.00	0.00	0.00	0.00	0	1581	0	0	1	
1483021191	SMP	1	0.00	0.00	0.00	0.00	0	1445	0	0	1	
1483029559	SMP	1	0.00	0.00	0.00	0.00	0	1621	0	0	1	
1483037951	SMP	1	0.00	0.00	0.00	0.00	0	1625	0	0	1	
1483046198	SMP	1	0.00	0.00	0.00	0.00	0	1777	0	0	1	
1483054547	SMP	1	0.00	0.00	0.00	0.00	0	1668	0	0	1	
1483062955	SMP	1	0.00	0.00	0.00	0.00	0	1437	0	0	1	
1483071313	SMP	1	0.00	0.00	0.00	0.00	0	1418	0	0	1	
1483079565	SMP	1	0.00	0.00	0.00	0.00	0	1542	0	0	1	
1483087967	SMP	1	0.00	0.00	0.00	0.00	0	1636	0	0	1	
1483096368	SMP	1	0.00	0.00	0.00	0.00	0	2036	0	0	1	
1483104587	SMP	1	0.00	0.00	0.00	0.00	0	2168	0	0	1	
1483112946	SMP	1	0.00	0.00	0.00	0.00	0	1977	0	0	1	
1483121299	SMP	1	0.00	0.00	0.00	0.00	0	2047	0	0	1	
1483129706	SMP	1	0.00	0.00	0.00	0.00	0	2287	0	0	1	
1483137912	SMP	1	0.00	0.00	0.00	0.00	0	1826	0	0	1	
1483146316	SMP	1	0.00	0.00	0.00	0.00	0	1425	0	0	1	
1483154677	SMP	1	0.00	0.00	0.00	0.00	0	1531	0	0	1	
1483163072	SMP	1	0.00	0.00	0.00	0.00	0	1490	0	0	1	
1483171301	SMP	1	0.00	0.00	0.00	0.00	0	1421	0	0	1	
1483179680	SMP	1	0.00	0.00	0.00	0.00	0	1525	0	0	1	
1483188023	SMP	1	0.00	0.00	0.00	0.00	0	1435	0	0	1	
1483196441	SMP	1	0.00	0.00	0.00	0.00	0	1417	0	0	1	
1483204668	SMP	1	0.00	0.00	0.00	0.00	0	1596	0	0	1	
1483213064	SMP	1	0.00	0.00	0.00	0.00	0	1428	0	0	1	
1483221434	SMP	1	0.00	0.00	0.00	0.00	0	1436	0	0	1	
1483229806	SMP	1	0.00	0.00	0.00	0.00	0	1580	0	0	1	
1483238057	SMP	1	0.00	0.00	0.00	0.00	0	1419	0	0	1	
1483246397	SMP	1	0.00	0.00	0.00	0.00	0	1392	0	0	1	
1483254803	SMP	1	0.00	0.00	0.00	0.00	0	1543	0	0	1	
1483263071	SMP	1	0.00	0.00	0.00	0.00	0	1598	0	0	1	
1483271433	SMP	1	0.00	0.00	0.00	0.00	0	1405	0	0	1	
1483279802	SMP	1	0.00	0.00	0.00	0.00	0	1542	0	0	1	
1483288180	SMP	1	0.00	0.00	0.00	0.00	0	1417	0	0	1	
1483296399	SMP	1	0.00	0.00	0.00	0.00	0	1398	0	0	1	
1483304866	SMP	1	0.00	0.00	0.00	0.00	0	1810	0	0	1	
1483313195	SMP	1	0.00	0.00	0.00	0.00	0	1429	0	0	1	
1483321564	SMP	1	0.00	0.00	0.00	0.00	0	1439	0	0	1	
1483329812	SMP	1	0.00	0.00	0.00	0.00	0	1581	0	0	1	
1483338184	SMP	1	0.00	0.00	0.00	0.00	0	1507	0	0	1	
1483346557	SMP	1	0.00	0.00	0.00	0.00	0	1401	0	0	1	
1483354803	SMP	1	0.00	0.00	0.00	0.00	0	1578	0	0	1	
1483363189	SMP	1	0.00	0.00	0.00	0.00	0	1426	0	0	1	
1483371568	SMP	1	0.00	0.00	0.00	0.00	0	1433	0	0	1	
1483379926	SMP	1	0.00	0.00	0.00	0.00	0	1550	0	0	1	
1483388144	SMP	1	0.00	0.00	0.00	0.00	0	1650	0	0	1	
1483396562	SMP	1	0.00	0.00	0.00	0.00	0	1423	0	0	1	
1483404932	SMP	1	0.00	0.00	0.00	0.00	0	1575	0	0	1	
1483413304	SMP	1	0.00	0.00	0.00	0.00	0	1433	0	0	1	
1483421557	SMP	1	0.00	0.00	0.00	0.00	0	1398	0	0	1	
1483429927	SMP	1	0.00	0.00	0.00	0.00	0	1553	0	0	1	
1483438304	SMP	1	0.00	0.00	0.00	0.00	0	1420	0	0	1	
1483446687	SMP	1	0.00	0.00	0.00	0.00	0	1384	0	0	1	
1483454928	SMP	1	0.00	0.00	0.00	0.00	0	1563	0	0	1	
1483463307	SMP	1	0.00	0.00	0.00	0.00	0	1408	0	0	1	
1483471680	SMP	1	0.00	0.00	0.00	0.00	0	1454	0	0	1	
1483480031	SMP	1	0.00	0.00	0.00	0.00	0	1580	0	0	1	
1483488307	SMP	1	0.00	0.00	0.00	0.00	0	1445	0	0	1	
1483496634	SMP	1	0.00	0.00	0.00	0.00	0	1409	0	0	1	
1483505050	SMP	1	0.00	0.00	0.00	0.00	0	1570	0	0	1	
1483513260	SMP	1	0.00	0.00	0.00	0.00	0	1605	0	0	1	
1483521679	SMP	1	0.00	0.00	0.00	0.00	0	1477	0	0	1	
1483530050	SMP	1	0.00	0.00	0.00	0.00	0	1542	0	0	1	
1483538403	SMP	1	0.00	0.00	0.00	0.00	0	1442	0	0	1	
1483546676	SMP	1	0.00	0.00	0.00	0.00	0	1393	0	0	1	
1483555051	SMP	1	0.00	0.00	0.00	0.00	0	1556	0	0	1	
1483563428	SMP	1	0.00	0.00	0.00	0.00	0	1412	0	0	1	
1483571771	SMP	1	0.00	0.00	0.00	0.00	0	1401	0	0	1	
1483580055	SMP	1	0.00	0.00	0.00	0.00	0	1566	0	0	1	
1483588387	SMP	1	0.00	0.00	0.00	0.00	0	1402	0	0	1	
1483596799	SMP	1	0.00	0.00	0.00	0.00	0	1404	0	0	1	
1483605179	SMP	1	0.00	0.00	0.00	0.00	0	1555	0	0	1	
1483613408	SMP	1	0.00	0.00	0.00	0.00	0	1771	0	0	1	
1483621782	SMP	1	0.00	0.00	0.00	0.00	0	1567	0	0	1	
1483630178	SMP	1	0.00	0.00	0.00	0.00	0	1587	0	0	1	
1483638395	SMP	1	0.00	0.00	0.00	0.00	0	1419	0	0	1	
1483646866	SMP	1	0.00	0.00	0.00	0.00	0	1594	0	0	1	
1483655186	SMP	1	0.00	0.00	0.00	0.00	0	1694	0	0	1	
1483663585	SMP	1	0.00	0.00	0.00	0.00	0	1548	0	0	1	
1483671803	SMP	1	0.00	0.00	0.00	0.00	0	1425	0	0	1	
1483680136	SMP	1	0.00	0.00	0.00	0.00	0	1721	0	0	1	
1483688562	SMP	1	0.00	0.00	0.00	0.00	0	1450	0	0	1	
1483696926	SMP	1	0.00	0.00	0.00	0.00	0	1427	0	0	1	
1483705184	SMP	1	0.00	0.00	0.00	0.00	0	1639	0	0	1	
1483713554	SMP	1	0.00	0.00	0.00	0.00	0	1421	0	0	1	
1483721917	SMP	1	0.00	0.00	0.00	0.00	0	1500	0	0	1	
1483730299	SMP	1	0.00	0.00	0.00	0.00	0	1569	0	0	1	
1483738550	SMP	1	0.00	0.00	0.00	0.00	0	1422	0	0	1	
1483746922	SMP	1	0.00	0.00	0.00	0.00	0	1399	0	0	1	
1483755296	SMP	1	0.00	0.00	0.00	0.00	0	1532	0	0	1	
1483763550	SMP	1	0.00	0.00	0.00	0.00	0	1721	0	0	1	
1483771889	SMP	1	0.00	0.00	0.00	0.00	0	1892	0	0	1	
1483780255	SMP	1	0.00	0.00	0.00	0.00	0	2025	0	0	1	
1483788651	SMP	1	0.00	0.00	0.00	0.00	0	1689	0	0	1	
1483796896	SMP	1	0.00	0.00	0.00	0.00	0	1828	0	0	1	
1483805259	SMP	1	0.00	0.00	0.00	0.00	0	1834	0	0	1	
1483813641	SMP	1	0.00	0.00	0.00	0.00	0	1464	0	0	1	
1483822048	SMP	1	0.00	0.00	0.00	0.00	0	1415	0	0	1	
1483830280	SMP	1	0.00	0.00	0.00	0.00	0	1863	0	0	1	
1483838675	SMP	1	0.00	0.00	0.00	0.00	0	1420	0	0	1	
1483847045	SMP	1	0.00	0.00	0.00	0.00	0	1386	0	0	1	
1483855433	SMP	1	0.00	0.00	0.00	0.00	0	1541	0	0	1	
1483863672	SMP	1	0.00	0.00	0.00	0.00	0	1410	0	0	1	
1483872046	SMP	1	0.00	0.00	0.00	0.00	0	1415	0	0	1	
1483880366	SMP	1	0.00	0.00	0.00	0.00	0	1525	0	0	1	
1483888791	SMP	1	0.00	0.00	0.00	0.00	0	1861	0	0	1	
1483897053	SMP	1	0.00	0.00	0.00	0.00	0	1417	0	0	1	
1483905420	SMP	1	0.00	0.00	0.00	0.00	0	1565	0	0	1	
1483913788	SMP	1	0.00	0.00	0.00	0.00	0	1406	0	0	1	
1483922043	SMP	1	0.00	0.00	0.00	0.00	0	1426	0	0	1	
1483930383	SMP	1	0.00	0.00	0.00	0.00	0	1534	0	0	1	
1483938787	SMP	1	0.00	0.00	0.00	0.00	0	1412	0	0	1	
1483947166	SMP	1	0.00	0.00	0.00	0.00	0	1408	0	0	1	
1483955471	SMP	1	0.00	0.00	0.00	0.00	0	2463	0	0	1	
1483963803	SMP	1	0.00	0.00	0.00	0.00	0	2128	0	0	1	
1483972198	SMP	1	0.00	0.00	0.00	0.00	0	2204	0	0	1	
1483980587	SMP	1	0.00	0.00	0.00	0.00	0	2541	0	0	1	
1483988795	SMP	1	0.00	0.00	0.00	0.00	0	2235	0	0	1	
1483997205	SMP	1	0.00	0.00	0.00	0.00	0	2294	0	0	1	
1484005598	SMP	1	0.00	0.00	0.00	0.00	0	2311	0	0	1	
1484013944	SMP	1	0.00	0.00	0.00	0.00	0	1941	0	0	1	
1484022173	SMP	1	0.00	0.00	0.00	0.00	0	1724	0	0	1	
1484030559	SMP	1	0.00	0.00	0.00	0.00	0	1673	0	0	1	
1484038921	SMP	1	0.00	0.00	0.00	0.00	0	1440	0	0	1	
1484047166	SMP	1	0.00	0.00	0.00	0.00	0	1556	0	0	1	
1484055546	SMP	1	0.00	0.00	0.00	0.00	0	1564	0	0	1	
1484063923	SMP	1	0.00	0.00	0.00	0.00	0	1425	0	0	1	
1484072290	SMP	1	0.00	0.00	0.00	0.00	0	1411	0	0	1	
1484080621	SMP	1	0.00	0.00	0.00	0.00	0	1685	0	0	1	
1484088920	SMP	1	0.00	0.00	0.00	0.00	0	1441	0	0	1	
1484097326	SMP	1	0.00	0.00	0.00	0.00	0	1429	0	0	1	
1484105633	SMP	1	0.00	0.00	0.00	0.00	0	1650	0	0	1	
1484113915	SMP	1	0.00	0.00	0.00	0.00	0	1428	0	0	1	
1484122277	SMP	1	0.00	0.00	0.00	0.00	0	1555	0	0	1	
1484130734	SMP	1	0.00	0.00	0.00	0.00	0	1594	0	0	1	
1484139001	SMP	1	0.00	0.00	0.00	0.00	0	2015	0	0	1	
1484147301	SMP	1	0.00	0.00	0.00	0.00	0	1418	0	0	1	
1484155680	SMP	1	0.00	0.00	0.00	0.00	0	1660	0	0	1	
1484164053	SMP	1	0.00	0.00	0.00	0.00	0	1430	0	0	1	
1484172305	SMP	1	0.00	0.00	0.00	0.00	0	2085	0	0	1	
1484180743	SMP	1	0.00	0.00	0.00	0.00	0	2414	0	0	1	
1484189062	SMP	1	0.00	0.00	0.00	0.00	0	2134	0	0	1	
1484625407	MSG	1	# Message: elmo_duck.avi
1484631161	SMP	1	0.00	0.00	0.00	0.00	0	1805	0	0	1	
1484639517	SMP	1	0.00	0.00	0.00	0.00	0	1750	0	0	1	
1484647779	SMP	1	0.00	0.00	0.00	0.00	0	2346	0	0	1	
1484656177	SMP	1	0.00	0.00	0.00	0.00	0	1690	0	0	1	
1484664543	SMP	1	0.00	0.00	0.00	0.00	0	1967	0	0	1	
1484672913	SMP	1	0.00	0.00	0.00	0.00	0	2508	0	0	1	
1484681158	SMP	1	0.00	0.00	0.00	0.00	0	2059	0	0	1	
1484689582	SMP	1	0.00	0.00	0.00	0.00	0	1615	0	0	1	
1484697900	SMP	1	0.00	0.00	0.00	0.00	0	1593	0	0	1	
1484706338	SMP	1	0.00	0.00	0.00	0.00	0	1610	0	0	1	
1484714531	SMP	1	0.00	0.00	0.00	0.00	0	1403	0	0	1	
1484722954	SMP	1	0.00	0.00	0.00	0.00	0	2304	0	0	1	
1484731304	SMP	1	0.00	0.00	0.00	0.00	0	1792	0	0	1	
1484739583	SMP	1	0.00	0.00	0.00	0.00	0	1638	0	0	1	
1484747916	SMP	1	0.00	0.00	0.00	0.00	0	2536	0	0	1	
1484756292	SMP	1	0.00	0.00	0.00	0.00	0	2649	0	0	1	
1484764650	SMP	1	0.00	0.00	0.00	0.00	0	1811	0	0	1	
1484772908	SMP	1	0.00	0.00	0.00	0.00	0	1662	0	0	1	
1484781264	SMP	1	0.00	0.00	0.00	0.00	0	2556	0	0	1	
1484789669	SMP	1	0.00	0.00	0.00	0.00	0	3437	0	0	1	
1484798059	SMP	1	0.00	0.00	0.00	0.00	0	1756	0	0	1	
1484806315	SMP	1	0.00	0.00	0.00	0.00	0	1541	0	0	1	
1484814854	SMP	1	0.00	0.00	0.00	0.00	0	2484	0	0	1	
1484823064	SMP	1	0.00	0.00	0.00	0.00	0	2792	0	0	1	
1484831448	SMP	1	0.00	0.00	0.00	0.00	0	1768	0	0	1	
1484839666	SMP	1	0.00	0.00	0.00	0.00	0	1494	0	0	1	
1484848037	SMP	1	0.00	0.00	0.00	0.00	0	1606	0	0	1	
1484856395	SMP	1	0.00	0.00	0.00	0.00	0	2552	0	0	1	
1484864685	SMP	1	0.00	0.00	0.00	0.00	0	1622	0	0	1	
1484873072	SMP	1	0.00	0.00	0.00	0.00	0	1896	0	0	1	
1484881427	SMP	1	0.00	0.00	0.00	0.00	0	1670	0	0	1	
1484889794	SMP	1	0.00	0.00	0.00	0.00	0	1970	0	0	1	
1484898049	SMP	1	0.00	0.00	0.00	0.00	0	1830	0	0	1	
1484906405	SMP	1	0.00	0.00	0.00	0.00	0	1532	0	0	1	
1484914777	SMP	1	0.00	0.00	0.00	0.00	0	1478	0	0	1	
1484923621	SMP	1	0.00	0.00	0.00	0.00	0	2937	0	0	1	
1484931435	SMP	1	0.00	0.00	0.00	0.00	0	1746	0	0	1	
1484939781	SMP	1	0.00	0.00	0.00	0.00	0	2184	0	0	1	
1484948184	SMP	1	0.00	0.00	0.00	0.00	0	1789	0	0	1	
1484956568	SMP	1	0.00	0.00	0.00	0.00	0	2741	0	0	1	
1484964803	SMP	1	0.00	0.00	0.00	0.00	0	1620	0	0	1	
1484973255	SMP	1	0.00	0.00	0.00	0.00	0	2792	0	0	1	
1484981668	SMP	1	0.00	0.00	0.00	0.00	0	1583	0	0	1	
1484990016	SMP	1	0.00	0.00	0.00	0.00	0	3023	0	0	1	
1484998204	SMP	1	0.00	0.00	0.00	0.00	0	1715	0	0	1	
1485006557	SMP	1	0.00	0.00	0.00	0.00	0	1570	0	0	1	
1485014889	SMP	1	0.00	0.00	0.00	0.00	0	1704	0	0	1	
1485023175	SMP	1	0.00	0.00	0.00	0.00	0	4534	0	0	1	
1485031658	SMP	1	0.00	0.00	0.00	0.00	0	1634	0	0	1	
1485039921	SMP	1	0.00	0.00	0.00	0.00	0	1554	0	0	1	
1485048287	SMP	1	0.00	0.00	0.00	0.00	0	1657	0	0	1	
1485056565	SMP	1	0.00	0.00	0.00	0.00	0	3327	0	0	1	
1485064907	SMP	1	0.00	0.00	0.00	0.00	0	1669	0	0	1	
